City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
281,Along,IN,28.1667,94.7667,75.74,98,94,0.27,overcast clouds
282,Cidreira,BR,-30.1811,-50.2056,56.89,71,100,13.42,overcast clouds
283,Dalbandin,PK,28.8947,64.4101,79.34,11,0,6.33,clear sky
284,Sao Joao Da Barra,BR,-21.6403,-41.0511,68.61,68,29,6.02,scattered clouds
285,Matara,LK,5.9485,80.5353,78.01,89,67,11.3,broken clouds
286,San Marco In Lamis,IT,41.7131,15.6399,56.32,52,57,2.46,broken clouds
287,Baringo,KE,0.4667,35.9667,72.27,62,99,2.04,light rain
288,Bridgewater,CA,44.3835,-64.5155,65.46,98,100,6.73,overcast clouds
289,Mongo,TD,12.1844,18.693,82.54,49,54,11.95,broken clouds
290,Flin Flon,CA,54.7682,-101.865,80.44,34,20,14.97,few clouds
291,Puerto Baquerizo Moreno,EC,-0.9,-89.6,73.06,79,15,9.51,few clouds
292,Taicheng,CN,38.731,113.228,63.39,85,97,4.16,overcast clouds
293,Loudeac,FR,48.1783,-2.7543,64.02,86,27,5.19,scattered clouds
294,Ginir,ET,7.1333,40.7,57.61,83,99,4.18,overcast clouds
295,Muisne,EC,0.6,-80.0333,76.68,86,82,3.65,light rain
296,Hobyo,SO,5.3505,48.5268,77.43,86,100,23.82,overcast clouds
297,Nanortalik,GL,60.1432,-45.2371,36.91,90,100,11.36,overcast clouds
298,Nefteyugansk,RU,61.0998,72.6035,62.85,87,78,11.41,light rain
299,Sfantu Gheorghe,RO,45.8667,25.7833,58.26,94,75,5.01,broken clouds
300,Dunedin,NZ,-45.8742,170.5036,52.81,96,100,1.01,overcast clouds
301,Hidalgo,MX,20.5,-99.0,66.65,59,100,15.43,overcast clouds
302,Narsaq,GL,60.9167,-46.05,38.55,87,77,4.54,broken clouds
303,Hohhot,CN,40.8106,111.6522,62.89,88,90,8.95,light rain
304,Haradok,BY,55.4624,29.9816,54.95,97,88,5.3,overcast clouds
305,Batagay-Alyta,RU,67.8006,130.4114,54.05,59,91,1.83,overcast clouds
306,Asau,RO,46.4333,26.4,61.95,93,56,6.89,broken clouds
307,Sarangani,PH,5.4033,125.4636,83.05,70,100,4.83,overcast clouds
308,Bilma,NE,18.6853,12.9164,89.13,13,0,9.93,clear sky
309,Tarakan,ID,3.3,117.6333,78.3,94,40,4.61,light rain
310,Surdila-Gaiseanca,RO,45.0667,27.3333,63.48,82,92,17.72,overcast clouds
311,Machacamarca,BO,-18.1667,-67.0333,46.36,39,46,3.18,scattered clouds
312,Iqaluit,CA,63.7506,-68.5145,40.73,70,40,11.99,scattered clouds
313,Brae,GB,60.3964,-1.353,49.91,95,100,17.4,overcast clouds
314,Jingdezhen,CN,29.2947,117.2079,81.48,88,100,2.62,light rain
315,Almeirim,BR,-1.5233,-52.5817,74.3,94,31,2.53,scattered clouds
316,Maua,BR,-23.6678,-46.4614,61.09,97,53,3.65,broken clouds
317,Birao,CF,10.2849,22.7882,79.68,59,86,3.96,overcast clouds
318,Reconquista,AR,-29.15,-59.65,54.61,67,95,8.84,overcast clouds
319,Necochea,AR,-38.5473,-58.7368,47.03,58,20,12.93,few clouds
320,Dongning,CN,44.0622,131.1207,68.61,73,100,2.71,overcast clouds
321,Roald,NO,62.5833,6.1333,48.16,67,100,3.15,overcast clouds
322,Plettenberg Bay,ZA,-34.0527,23.3716,58.48,75,7,2.33,clear sky
323,Puerto Parra,CO,6.6515,-74.0573,78.78,82,75,0.76,broken clouds
324,Vangaindrano,MG,-23.35,47.6,65.25,79,43,4.14,scattered clouds
325,Shancheng,CN,34.7953,116.0817,76.15,71,85,10.71,overcast clouds
326,Boyuibe,BO,-20.4167,-63.2833,66.11,87,76,6.8,broken clouds
327,Sungaipenuh,ID,-2.0833,101.3833,63.82,95,79,2.8,broken clouds
328,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,55.99,77,0,6.71,clear sky
329,Port-Gentil,GA,-0.7193,8.7815,80.56,83,20,11.5,few clouds
330,Japura,ID,-0.3167,102.35,74.07,97,88,0.89,moderate rain
331,Sydney,AU,-33.8679,151.2073,57.27,86,20,3.0,few clouds
332,Pevek,RU,69.7008,170.3133,36.18,87,58,6.82,broken clouds
333,Hamilton,US,39.1834,-84.5333,78.64,59,55,5.91,broken clouds
334,Nueve De Julio,AR,-35.4444,-60.8831,38.71,57,35,7.25,scattered clouds
335,Chotila,IN,22.4167,71.1833,87.26,69,51,10.56,broken clouds
336,Matamoros,MX,25.5333,-103.25,91.51,31,40,11.5,dust
337,Bowen,AU,-20.0167,148.2333,73.62,82,36,6.89,scattered clouds
338,Osecina,RS,44.3731,19.6014,61.41,84,46,4.97,scattered clouds
339,Meadow Lake,US,34.8014,-106.5436,99.48,43,62,21.36,broken clouds
340,Purwodadi,ID,-7.0868,110.9158,78.51,88,97,3.04,overcast clouds
341,Palmer,US,42.1584,-72.3287,72.37,47,62,1.01,broken clouds
342,Fairbanks,US,64.8378,-147.7164,85.1,30,1,3.0,clear sky
343,Nova Praha,UA,48.5682,32.9027,62.6,88,82,4.99,broken clouds
344,Ponta Do Sol,PT,32.6667,-17.1,71.01,79,21,6.11,few clouds
345,Mahebourg,MU,-20.4081,57.7,69.26,94,40,4.61,light rain
346,Moberly,US,39.4184,-92.4382,89.58,22,1,4.61,clear sky
347,Haines Junction,CA,60.7522,-137.5108,60.75,67,100,2.3,light rain
348,Sorland,NO,67.667,12.6934,43.43,76,98,11.01,overcast clouds
349,Quartucciu,IT,39.2519,9.1794,73.0,83,0,5.75,clear sky
350,Sitka,US,57.0531,-135.33,55.29,76,75,10.36,light rain
351,Naze,JP,28.3667,129.4833,77.92,79,89,21.47,overcast clouds
352,Touros,BR,-5.1989,-35.4608,77.9,85,69,10.4,broken clouds
353,Guerrero Negro,MX,27.9769,-114.0611,73.35,62,6,14.99,clear sky
354,Sambava,MG,-14.2667,50.1667,69.57,88,8,9.98,clear sky
355,Ahipara,NZ,-35.1667,173.1667,61.34,83,85,7.18,overcast clouds
356,Caceres,ES,39.522,-6.3748,69.08,73,2,2.68,clear sky
357,Lima,PE,-12.0432,-77.0282,66.45,61,40,10.36,scattered clouds
358,Chokurdakh,RU,70.6333,147.9167,37.18,58,100,17.05,overcast clouds
359,Alofi,NU,-19.0595,-169.9187,80.49,69,75,12.66,broken clouds
360,Souris,CA,49.6172,-100.2612,82.74,53,31,14.47,scattered clouds
361,Verkhoyansk,RU,67.5447,133.385,53.73,50,94,4.81,overcast clouds
362,Tuy Hoa,VN,13.0833,109.3,82.8,68,83,10.47,broken clouds
363,Montecristi,EC,-1.05,-80.6667,78.62,78,40,4.61,light rain
364,Beringovskiy,RU,63.05,179.3167,49.59,66,17,7.65,few clouds
365,Rovaniemi,FI,66.5,25.7167,44.01,93,75,5.75,broken clouds
366,Teya,RU,60.3778,92.6267,57.49,74,96,4.68,overcast clouds
367,Gasa,PS,31.5,34.4667,69.78,70,0,3.71,clear sky
368,Santa Lucia,ES,27.9117,-15.5407,62.94,72,20,12.66,few clouds
369,Gat,IL,31.61,34.7642,69.4,77,0,1.63,clear sky
370,Cap Malheureux,MU,-19.9842,57.6142,69.48,76,0,3.0,clear sky
371,Coihaique,CL,-45.5752,-72.0662,28.35,93,0,2.3,clear sky
372,Funadhoo,MV,6.15,73.2667,83.3,71,89,19.28,overcast clouds
373,Tiksi,RU,71.6872,128.8694,40.01,60,81,9.19,broken clouds
374,Palencia,ES,42.4167,-4.5,60.8,88,89,4.7,overcast clouds
375,Dandong,CN,40.1292,124.3947,72.5,72,44,0.98,scattered clouds
376,Saldanha,ZA,-33.0117,17.9442,58.24,88,25,8.57,scattered clouds
377,Mikhaylovsk,RU,45.1283,42.0256,64.62,77,0,2.24,clear sky
378,Zhigalovo,RU,54.8097,105.1578,44.98,99,100,2.51,light rain
379,Pasighat,IN,28.0667,95.3333,78.44,96,75,0.45,broken clouds
380,Mairana,BO,-18.1167,-63.9333,52.61,83,100,2.37,overcast clouds
381,Mangai,CD,-4.05,19.5333,68.54,46,85,0.34,overcast clouds
382,Esperance,AU,-33.8667,121.9,58.08,68,85,16.44,overcast clouds
383,Gopalpur,IN,19.2667,84.9167,84.38,67,100,4.05,overcast clouds
384,Dawson,US,31.7735,-84.4466,91.78,37,85,6.22,overcast clouds
385,Nampula,MZ,-15.1165,39.2666,59.52,98,18,3.83,few clouds
386,Havelock,US,34.8791,-76.9013,77.02,94,76,3.0,broken clouds
387,Bikaner,IN,28.0167,73.3,84.06,50,68,0.96,broken clouds
388,Charo,MX,19.75,-101.05,74.55,58,85,4.23,overcast clouds
389,Carauari,BR,-4.8828,-66.8958,72.37,98,88,1.32,overcast clouds
390,West Bay,KY,19.3667,-81.4167,84.07,77,95,8.01,overcast clouds
391,Shingu,JP,33.7333,135.9833,72.91,91,100,2.06,overcast clouds
392,Birjand,IR,32.8663,59.2211,67.23,21,0,7.81,clear sky
393,Camacha,PT,33.0833,-16.3333,67.53,83,40,12.66,scattered clouds
394,Mexico,PH,15.0646,120.7198,85.14,71,95,1.9,overcast clouds
395,Pamplona,ES,42.8169,-1.6432,68.52,86,98,2.06,overcast clouds
396,Tsabong,BW,-26.0217,22.401,58.87,30,26,12.24,scattered clouds
397,Dutlwe,BW,-23.9833,23.9,53.74,32,68,8.03,broken clouds
398,Qaqortoq,GL,60.7167,-46.0333,46.9,88,75,6.62,broken clouds
399,Zhigansk,RU,66.7697,123.3711,55.94,54,82,13.47,broken clouds
400,Fortuna,US,40.5982,-124.1573,78.19,64,20,5.01,few clouds
401,Yar-Sale,RU,66.8333,70.8333,47.86,62,85,13.06,overcast clouds
402,Kalmunai,LK,7.4167,81.8167,78.46,72,90,3.76,overcast clouds
403,Zhuhai,CN,22.2769,113.5678,86.11,89,40,10.36,scattered clouds
404,La Libertad,EC,-2.2333,-80.9,73.24,83,98,4.76,light rain
405,Tekeli,KZ,44.83,78.8239,55.67,49,47,7.87,scattered clouds
406,Yuli,NG,9.6989,10.2744,75.29,84,100,10.31,light rain
407,Naujoji Akmene,LT,56.3167,22.9,48.81,92,22,4.68,few clouds
408,Batemans Bay,AU,-35.7167,150.1833,54.91,59,3,3.42,clear sky
409,Nsanje,MW,-16.92,35.262,66.87,87,97,3.0,overcast clouds
410,Kisangani,CD,0.5167,25.2,70.9,93,78,2.71,broken clouds
411,Yangambi,CD,0.8102,24.4336,69.96,97,87,1.97,light rain
412,Jasper,US,37.2001,-94.3502,91.53,43,1,5.75,clear sky
413,Terney,RU,45.0503,136.6092,59.25,76,35,4.52,scattered clouds
414,Ouallam,NE,14.3188,2.0866,93.9,27,18,8.75,few clouds
415,Namtsy,RU,62.7161,129.6658,68.11,40,69,6.91,broken clouds
416,Nemuro,JP,43.3236,145.575,48.63,91,100,5.97,overcast clouds
417,Abu Dhabi,AE,24.4667,54.3667,87.82,51,0,4.61,clear sky
418,Coahuayana,MX,18.7333,-103.6833,81.88,76,98,4.65,overcast clouds
419,Tual,ID,-5.6667,132.75,80.87,80,66,13.27,broken clouds
420,Tra Vinh,VN,9.9347,106.3453,79.07,86,100,3.69,overcast clouds
421,Ambilobe,MG,-13.2,49.05,68.86,95,23,2.39,few clouds
422,Barcelona,ES,41.3888,2.159,80.33,62,0,4.0,clear sky
423,Aksarka,RU,66.5606,67.7975,48.38,54,39,6.31,scattered clouds
424,Luena,AO,-11.7833,19.9167,49.66,42,27,4.07,scattered clouds
425,Roma,US,43.2128,-75.4557,63.37,84,90,4.61,overcast clouds
426,Asyut,EG,27.181,31.1837,79.05,36,0,12.68,clear sky
427,Miquelon,PM,47.0975,-56.3814,48.02,94,88,19.35,overcast clouds
428,La Palma,US,33.8464,-118.0467,109.81,43,1,3.0,clear sky
429,Shache,CN,38.4167,77.2406,55.78,88,100,14.67,light rain
430,Lodja,CD,-3.4833,23.4333,69.69,48,92,2.21,overcast clouds
431,Jabinyanah,TN,35.035,10.9081,73.67,67,19,5.37,few clouds
432,Tukrah,LY,32.5341,20.5791,70.9,82,1,7.05,clear sky
433,Kapoeta,SS,4.7717,33.5903,75.18,64,100,1.48,overcast clouds
434,Kapit,MY,2.0167,112.9333,75.29,97,98,0.85,overcast clouds
435,Cockburn Town,TC,21.4612,-71.1419,80.74,85,54,18.43,broken clouds
436,Tabou,CI,4.423,-7.3528,77.04,88,100,8.5,overcast clouds
437,San Jeronimo,PE,-11.9472,-75.2829,50.11,74,71,5.82,broken clouds
438,Garden City,US,42.3256,-83.331,73.22,38,30,1.01,scattered clouds
439,Cao Bang,VN,22.6667,106.25,79.41,91,82,2.17,broken clouds
440,Sinnamary,GF,5.3833,-52.95,78.24,87,61,7.92,broken clouds
441,Juneau,US,58.3019,-134.4197,58.21,86,90,3.44,light rain
442,Ust-Maya,RU,60.4167,134.5333,64.27,55,100,8.93,overcast clouds
443,Kudahuvadhoo,MV,2.6708,72.8944,83.1,70,60,11.81,broken clouds
444,Turukhansk,RU,65.8167,87.9833,61.7,82,43,15.88,scattered clouds
445,Ulaanbaatar,MN,47.9077,106.8832,41.13,70,40,13.42,scattered clouds
446,Ossora,RU,59.2353,163.0719,53.98,60,77,4.9,broken clouds
447,Saint-Augustin,CA,51.226,-58.6502,49.8,95,100,10.69,overcast clouds
448,Preston,GB,53.7667,-2.7167,61.25,81,22,4.54,few clouds
449,Kutum,SD,14.2,24.6667,79.47,20,98,5.32,overcast clouds
450,Puri,IN,19.8,85.85,83.37,76,100,9.48,overcast clouds
451,Veraval,IN,20.9,70.3667,84.11,81,58,17.45,broken clouds
452,Valleyview,CA,55.0667,-117.2859,54.57,91,100,22.68,overcast clouds
453,Oranzherei,RU,45.8476,47.5663,69.76,69,0,1.23,clear sky
454,Riihimaki,FI,60.7377,24.7773,52.56,78,3,6.85,clear sky
455,Trapani,IT,37.8333,12.6667,70.34,74,5,7.94,clear sky
456,Rocha,UY,-34.4833,-54.3333,48.85,63,42,10.29,scattered clouds
457,Luderitz,NA,-26.6481,15.1594,59.45,69,0,5.32,clear sky
458,Deputatskiy,RU,69.3,139.9,39.85,55,69,22.53,broken clouds
459,Toledo,ES,39.8333,-4.0,79.92,54,97,4.18,overcast clouds
460,Aviles,ES,43.5547,-5.9248,69.73,87,20,1.99,few clouds
461,Shirokiy,RU,49.758,129.523,68.45,88,86,8.77,overcast clouds
462,Sept-Iles,CA,50.2001,-66.3821,52.32,96,90,1.99,mist
463,Cayenne,GF,4.9333,-52.3333,82.09,83,75,3.0,moderate rain
464,Chishtian Mandi,PK,29.8,72.8667,84.65,55,26,2.75,scattered clouds
465,Tahoua,NE,14.8888,5.2692,90.12,32,51,7.23,broken clouds
466,Alyangula,AU,-13.8483,136.4192,80.47,100,40,2.3,scattered clouds
467,Krasnoarmeyskoye,RU,52.7182,50.0322,64.31,56,90,9.64,overcast clouds
468,Boston,US,42.3584,-71.0598,72.21,86,75,4.0,broken clouds
469,Port Keats,AU,-14.25,129.55,79.29,51,40,3.02,scattered clouds
470,Buin,CL,-33.7333,-70.75,57.74,95,79,4.5,broken clouds
471,Bukama,CD,-9.2,25.85,62.6,41,49,3.29,scattered clouds
472,Brazzaville,CG,-4.2658,15.2832,78.1,59,44,4.99,scattered clouds
473,Bagdarin,RU,54.4333,113.6,58.26,50,34,4.79,scattered clouds
474,Warwick,US,41.7001,-71.4162,73.36,84,29,1.99,scattered clouds
475,Kasongo-Lunda,CD,-6.4667,16.8167,66.72,45,16,1.12,few clouds
476,Saint-Ambroise,CA,48.5501,-71.3324,58.89,48,100,6.22,overcast clouds
477,Pozo Colorado,PY,-23.4923,-58.7972,65.05,60,97,7.02,overcast clouds
478,Broken Hill,AU,-31.95,141.4333,52.88,50,9,15.41,clear sky
479,Livingston,GB,55.9029,-3.5226,59.68,76,0,17.27,clear sky
480,Belmonte,BR,-15.8631,-38.8828,71.4,78,51,6.24,broken clouds
481,Bereda,ES,43.2686,-7.5406,65.57,91,69,1.83,broken clouds
482,Novyy Urgal,RU,51.0736,132.5642,74.37,55,99,8.66,overcast clouds
483,Berlevag,NO,70.8578,29.0864,42.21,73,100,23.98,overcast clouds
484,Hosur,IN,12.7167,77.8167,69.91,79,100,16.46,overcast clouds
485,Morro Bay,US,35.3658,-120.8499,99.48,43,2,8.99,clear sky
486,Conakry,GN,9.538,-13.6773,79.12,86,100,14.85,moderate rain
487,Tyrma,RU,50.0833,132.1667,73.78,58,100,4.41,overcast clouds
488,Portland,US,45.5234,-122.6762,70.7,66,75,4.0,broken clouds
489,Iki-Burul,RU,45.8208,44.6472,71.94,60,0,4.43,clear sky
490,Juba,SS,4.8517,31.5825,69.67,94,90,3.11,overcast clouds
491,Le Port,RE,-20.9373,55.2919,68.0,91,1,6.51,clear sky
492,Amahai,ID,-3.3333,128.9167,79.43,81,100,2.06,overcast clouds
493,Shakhtinsk,KZ,49.71,72.5872,43.36,49,0,5.19,clear sky
494,Gornyak,RU,50.9942,81.4661,57.07,76,1,5.28,clear sky
495,Ancud,CL,-41.8697,-73.8203,46.22,76,1,5.66,clear sky
496,Gunjur,GM,13.2019,-16.7339,78.62,89,97,11.72,overcast clouds
497,Brunswick,US,41.2381,-81.8418,66.11,38,40,5.01,scattered clouds
498,Sale,MA,34.0389,-6.8166,66.74,94,75,0.0,broken clouds
499,Cacu,BR,-18.5567,-51.1308,66.79,46,1,4.18,clear sky
500,Divnomorskoye,RU,44.5011,38.1353,64.92,89,48,7.56,light rain
501,Pandan,PH,14.0453,124.1694,86.09,70,44,6.42,scattered clouds
502,Tromso,NO,69.6496,18.957,41.65,81,75,1.99,light rain
503,Atasu,KZ,48.6814,71.6433,61.77,47,0,7.05,clear sky
504,Cooma,AU,-36.2333,149.1333,38.97,100,90,11.5,overcast clouds
505,Wanaka,NZ,-44.7,169.15,49.75,87,98,3.47,overcast clouds
506,Tessalit,ML,20.1986,1.0114,94.05,11,6,6.33,clear sky
507,Yaan,NG,7.3833,8.5667,74.05,92,92,7.45,overcast clouds
508,Bethlehem,BR,-1.4558,-48.5044,74.46,94,22,4.21,moderate rain
509,Gorontalo,ID,0.5412,123.0595,80.83,76,97,1.52,overcast clouds
510,Maragogi,BR,-9.0122,-35.2225,74.14,91,85,6.8,overcast clouds
511,Zyryanka,RU,65.75,150.85,64.29,54,75,16.2,broken clouds
512,Port Hedland,AU,-20.3167,118.5667,69.85,32,100,11.5,overcast clouds
513,Aykhal,RU,66.0,111.5,61.77,52,59,6.78,broken clouds
514,Tulagi,SB,-9.0996,160.1476,82.9,73,15,14.05,few clouds
515,Olga,RU,43.7444,135.2892,60.57,70,93,5.55,overcast clouds
516,Port Lincoln,AU,-34.7333,135.8667,52.92,84,69,15.1,broken clouds
517,Tukums,LV,56.9669,23.1553,43.95,94,24,5.37,few clouds
518,Fortuna Foothills,US,32.6578,-114.4119,116.69,8,1,4.0,clear sky
519,Mbandaka,CD,0.0487,18.2603,73.11,72,66,2.77,broken clouds
520,Isangel,VU,-19.55,169.2667,81.05,75,42,6.85,scattered clouds
521,Myaundzha,RU,63.0494,147.1858,63.93,34,33,3.24,scattered clouds
522,Pafos,CY,34.7667,32.4167,69.71,83,40,4.61,scattered clouds
523,Keti Bandar,PK,24.1447,67.4497,83.48,81,89,17.34,overcast clouds
524,Romans-Sur-Isere,FR,45.0464,5.0562,72.86,64,10,2.48,clear sky
525,Amurzet,RU,47.6967,131.0981,74.66,67,100,9.51,overcast clouds
526,Beaverlodge,CA,55.2166,-119.4361,55.15,86,100,4.54,overcast clouds
527,Plouzane,FR,48.3833,-4.6167,60.89,94,0,5.75,clear sky
528,Pierre,US,44.3683,-100.351,97.0,28,1,1.99,clear sky
529,Baghdad,IQ,33.3406,44.4009,84.11,32,0,14.97,clear sky
530,Khalkhal,IR,37.6189,48.5258,61.7,25,0,7.16,clear sky
531,Puqi,CN,29.7167,113.8833,87.22,67,88,7.18,overcast clouds
532,Bundaberg,AU,-24.85,152.35,74.21,97,90,1.99,overcast clouds
533,Marawi,PH,7.9986,124.2928,75.65,81,59,2.39,broken clouds
534,Mogadishu,SO,2.0371,45.3438,78.13,82,100,18.32,overcast clouds
535,Bonavista,CA,48.6499,-53.1147,51.8,87,35,17.0,scattered clouds
536,Faya,SA,18.3851,42.4509,66.72,27,43,2.53,scattered clouds
537,Isla Mujeres,MX,21.2311,-86.731,80.65,91,100,13.51,overcast clouds
538,Mayo,US,38.8876,-76.5119,77.11,60,1,1.99,clear sky
539,Snyder,US,32.7179,-100.9176,92.08,38,1,6.91,clear sky
540,Monte Alegre,BR,-2.0078,-54.0692,74.79,93,25,4.63,scattered clouds
541,Stabat,ID,3.761,98.4513,79.0,92,93,1.9,overcast clouds
542,Half Moon Bay,US,37.4636,-122.4286,88.12,49,1,16.11,clear sky
543,Port Blair,IN,11.6667,92.75,82.63,81,100,18.3,overcast clouds
544,Innisfail,AU,-17.5333,146.0333,84.87,78,52,1.01,broken clouds
545,Kommunisticheskiy,RU,61.6789,64.4819,54.23,84,29,3.67,scattered clouds
546,Gamba,GA,-2.65,10.0,76.06,86,97,5.14,overcast clouds
547,Kumano,JP,34.3442,132.5894,67.37,93,100,5.99,overcast clouds
548,Skjervoy,NO,70.0311,20.9714,43.41,74,100,33.11,light rain
549,Ewa Beach,US,21.3156,-158.0072,87.75,57,40,10.36,scattered clouds
550,Havoysund,NO,70.9963,24.6622,41.88,77,99,23.91,overcast clouds
551,Kaupanger,NO,61.1845,7.2404,47.1,77,100,2.57,light rain
552,Thaton,MM,16.9206,97.3714,75.81,95,100,2.73,moderate rain
553,Saint-Joseph,RE,-21.3667,55.6167,66.58,85,46,6.67,light rain
554,Maraa,BR,-1.8333,-65.3667,70.57,99,100,2.06,overcast clouds
555,College,US,64.8569,-147.8028,83.59,32,20,5.75,few clouds
556,Creston,US,41.0586,-94.3614,88.45,28,1,6.91,clear sky
557,Arosa,CH,46.7779,9.6762,55.08,80,99,2.53,overcast clouds
558,Gohand,IN,25.7,79.55,85.35,65,31,4.34,scattered clouds
559,Ulladulla,AU,-35.35,150.4667,62.87,58,0,3.78,clear sky
560,Hoa Binh,VN,20.8133,105.3383,84.09,77,65,2.8,broken clouds
561,Kotovo,RU,50.3211,44.8012,61.38,93,8,6.42,clear sky
562,Kochi,IN,9.9399,76.2602,76.98,81,100,13.02,overcast clouds
563,Limbang,MY,4.75,115.0,82.71,94,97,1.74,overcast clouds
